index,gender,occupation,educational_qualification,income,installment,arrears,deposit,shopping_frequency,average_cost,ages,number_of_browsing,number_of_raise,passive_income
27226,1,1,3,28000,9,0,161219,0,48682,24,10,0,11940
27227,0,1,5,28000,48,0,72956,4,24289,26,5,0,24184
27228,1,1,1,73552,0,0,79589,3,50394,21,9,1,4523
27229,1,1,5,28000,0,1,68866,1,26156,33,1,0,15874
27230,0,1,4,94949,3,0,92564,1,22099,31,5,0,20201
27231,1,1,5,28000,0,0,111153,0,32195,43,10,0,6027
27232,1,0,4,129224,0,1,30000,5,14504,31,3,2,20308
27233,1,1,3,36626,9,0,115480,10,9485,29,3,0,2568
27234,0,0,4,28000,18,1,30000,9,44995,35,1,1,4185
27235,1,0,4,55153,18,0,30000,8,3000,20,9,2,13577
27236,1,0,4,118623,0,0,42021,6,21736,36,3,1,4355
27237,0,1,4,93785,18,0,94193,7,13508,25,2,0,3139
27238,0,1,1,28000,0,1,30000,6,10960,36,2,1,2056
27239,0,1,5,30212,18,1,140132,5,7757,30,1,2,2899
27240,1,1,4,76672,9,0,81558,2,37069,27,6,1,5661
27241,0,1,5,28000,0,0,107285,4,54371,42,4,1,413
27242,0,1,4,43261,0,0,30000,1,53677,43,5,0,14211
27243,1,1,5,28000,12,0,30000,6,47291,27,5,1,16202
27244,0,1,4,124834,3,1,73074,10,3000,34,3,1,3247
27245,1,0,2,28000,0,0,39674,10,61299,33,6,0,6967
27246,1,1,3,72545,9,0,130367,3,21538,28,8,1,7881
27247,1,1,4,28000,3,0,119423,2,45742,41,6,1,519
27248,0,0,3,29160,3,0,54432,3,3000,35,6,0,14707
27249,1,0,4,110502,9,0,78927,5,3000,30,3,0,6281
27250,1,0,4,57311,9,0,74999,0,3000,33,9,0,801
27251,0,1,4,28000,9,0,30000,6,3000,25,10,0,1954
27252,1,0,1,86776,9,0,54961,3,41833,39,3,1,239
27253,0,0,1,54777,0,0,131659,0,11165,34,3,2,8376
27254,0,1,1,61926,6,0,30000,0,46710,34,1,0,3146
27255,1,1,4,92673,48,0,112195,5,3000,36,5,0,12239
27256,1,1,3,59351,0,0,30000,9,15698,33,1,1,3467
27257,0,0,3,28000,6,0,200789,0,36013,35,1,1,12699
27258,0,1,4,117452,0,0,223744,10,3208,34,7,0,24823
27259,0,1,1,65123,9,0,56125,5,47245,28,7,0,2179
27260,1,1,2,58763,18,0,152603,3,3000,31,9,0,8047
27261,0,1,3,28000,18,0,45095,10,62061,41,10,2,4286
27262,0,1,4,37512,0,0,30000,2,13129,37,2,1,21020
27263,1,1,4,45387,48,0,50448,8,63420,36,1,1,3665
27264,0,1,4,88007,48,1,73949,0,3000,37,7,2,191
27265,1,1,2,55803,3,0,30000,0,54960,22,7,1,26691
27266,1,1,4,83244,0,0,30000,4,28582,33,6,2,11872
27267,0,0,2,54541,0,1,41195,6,54896,20,3,0,4620
27268,1,1,4,111389,9,0,89729,10,39718,38,8,0,3184
27269,0,1,5,28000,6,0,62494,6,12690,35,5,0,5421
27270,1,0,4,50431,24,0,182480,0,6763,30,2,1,33187
27271,0,1,3,37910,0,0,30000,2,38377,39,8,0,2165
27272,0,1,5,51278,9,0,94053,5,3000,33,7,0,2659
27273,1,1,3,76680,9,0,169262,7,3000,44,4,2,15447
27274,1,0,3,28000,18,0,161132,8,90707,36,8,1,6858
27275,1,1,4,78208,36,0,59724,2,78855,42,3,0,1231
27276,1,1,3,28000,0,1,126552,4,14128,24,1,1,4958
27277,0,0,5,45043,6,1,30000,0,43319,24,4,0,2920
27278,1,0,5,28000,18,0,30000,1,10747,48,6,0,14868
27279,0,0,3,28000,0,0,74843,0,21668,28,2,0,5612
27280,0,1,4,28000,0,0,30000,7,57834,35,10,0,7922
27281,0,0,1,105293,0,0,165482,3,38573,46,7,0,2081
27282,0,1,4,28000,24,0,55942,0,14077,27,9,0,381
27283,0,1,2,28000,12,0,30000,0,14008,35,7,1,2130
27284,0,0,4,28000,0,0,58969,2,3000,29,9,1,14779
27285,1,1,4,83823,12,1,164524,7,3000,30,4,2,1195
27286,0,1,4,125295,24,0,138764,7,37320,29,6,1,6405
27287,0,0,4,40865,24,0,30000,3,4514,27,6,1,7865
27288,0,1,4,62399,24,0,62778,6,43133,41,1,0,1248
27289,1,0,3,31877,0,0,98434,10,18380,32,4,0,4870
27290,0,0,5,84191,0,0,155935,5,4059,38,10,0,3246
27291,0,1,1,28000,3,0,136537,3,49673,41,2,0,5726
27292,1,0,4,28000,48,0,139842,2,3000,20,5,0,4748
27293,0,1,4,28000,24,0,30000,3,22466,28,7,0,10990
27294,0,1,4,90380,9,0,30000,0,57198,28,1,1,1845
27295,1,1,4,28000,18,0,82650,0,34140,29,9,2,958
27296,0,1,1,66404,3,0,37340,3,4976,25,1,2,10286
27297,0,1,5,28000,9,1,99497,7,35018,43,2,0,5784
27298,1,1,2,28000,3,0,30000,0,71984,23,3,0,2751
27299,1,1,3,50066,9,0,147654,0,27954,30,2,1,11349
27300,0,1,2,36874,0,0,44311,9,16551,28,7,0,1372
27301,0,1,3,58035,0,0,93304,3,25089,32,8,3,1074
27302,1,1,2,39134,12,1,30000,10,53156,24,6,0,2253
27303,1,1,4,108949,9,0,30000,2,81770,27,8,0,19720
27304,0,1,3,63969,3,0,53826,2,59417,28,9,1,11146
27305,1,0,1,51918,0,1,30000,0,35027,25,8,0,3170
27306,1,1,4,81159,24,0,92081,1,3000,37,7,2,39302
27307,1,1,4,80145,3,0,50988,3,35628,43,7,0,3465
27308,0,1,5,56314,6,0,84182,5,3000,28,6,0,1564
27309,1,0,4,39588,9,0,168660,2,86974,29,1,1,19555
27310,1,1,4,28000,0,0,57636,6,27708,29,1,0,1144
27311,1,1,5,64028,0,0,150121,3,18783,42,6,2,3476
27312,1,1,1,104061,6,0,44067,1,16148,37,1,0,384
27313,1,1,3,86251,0,0,75091,5,80907,31,4,0,16566
27314,1,1,4,28000,0,0,30000,4,73698,36,10,1,6826
27315,0,1,4,46566,0,1,187517,7,10127,33,10,1,3901
27316,0,1,5,28000,48,0,30000,3,43486,37,4,0,6170
27317,0,0,2,28000,0,0,61178,6,10931,40,6,0,10571
27318,0,0,4,28000,9,0,30000,3,42001,25,9,0,7072
27319,0,1,4,28000,9,0,62494,4,6172,27,3,1,1722
27320,0,1,3,96920,48,0,68653,7,55684,35,2,1,5102
27321,0,0,5,43962,6,0,30000,4,55929,21,1,0,7595
27322,0,0,4,28000,3,1,30000,0,3000,41,1,1,762
27323,0,1,5,48775,24,0,58259,5,14187,22,2,1,12548
27324,1,0,2,28000,0,0,95611,9,32716,36,8,0,13097
27325,0,1,4,67535,24,0,52486,3,3000,34,9,0,8050
27326,1,0,4,93658,9,1,118443,5,3000,21,5,0,5834
27327,0,1,4,28000,24,0,30000,2,62927,37,3,0,19966
27328,1,1,4,47404,0,0,111672,10,25589,32,9,0,7892
27329,0,0,4,120881,3,0,129720,3,3000,27,2,0,5067
27330,0,0,4,28000,0,0,63916,0,20973,38,5,1,1309
27331,1,1,3,28000,6,0,123056,0,84815,26,9,0,3033
27332,1,1,1,76130,18,0,30000,2,32327,38,3,0,3347
27333,1,1,5,98194,6,1,30000,4,3000,35,8,1,11947
27334,0,1,4,53966,0,0,37778,0,3000,39,9,1,6841
27335,1,1,2,28000,9,0,86010,1,11941,43,9,1,15124
27336,0,0,1,32024,0,1,131293,6,3000,44,9,0,13211
27337,1,1,4,88060,3,0,30000,0,3000,39,1,2,2038
27338,0,1,4,28000,9,0,30000,4,30787,23,7,1,1017
27339,1,1,4,127455,0,0,95538,8,52328,37,6,1,801
27340,1,1,4,34036,3,0,71334,7,6686,26,7,1,4216
27341,0,0,4,147064,0,0,109055,0,17413,28,9,1,1238
27342,0,1,4,31416,18,0,60321,0,62480,32,5,0,9464
27343,1,1,4,78718,3,0,70190,2,11149,33,2,1,5754
27344,1,1,4,122716,36,0,40445,1,24530,27,8,0,16919
27345,1,0,4,56676,24,1,30000,9,37338,27,7,0,10251
27346,1,1,4,129579,48,0,104934,10,20703,31,10,2,9910
27347,0,1,4,99164,0,0,113598,5,5345,28,9,0,7300
27348,0,1,4,73495,6,0,80218,8,6682,21,2,1,14342
27349,0,1,5,90964,0,0,30000,2,14086,37,5,2,3808
27350,1,1,2,28000,3,0,30000,5,22097,30,2,0,4316
27351,1,1,4,38593,3,0,86650,9,3000,30,2,0,7252
27352,0,1,5,87387,3,1,30000,3,67227,43,9,2,76
27353,0,1,4,118487,36,0,82542,0,22076,32,6,0,505
27354,0,1,2,81570,0,0,52395,6,25097,40,8,1,6062
27355,0,1,4,28000,3,0,37830,5,3000,35,1,2,8228
27356,0,1,3,28000,0,1,75014,3,3000,31,1,0,6298
27357,1,1,4,28000,0,0,75579,8,52817,21,7,0,8115
27358,0,1,3,28000,0,1,32921,6,21298,37,9,0,2927
27359,1,1,3,88751,0,0,86559,0,29855,29,8,1,3270
27360,1,1,4,94723,3,0,30000,5,51241,37,8,0,816
27361,1,1,2,30938,0,0,30000,7,17195,45,1,1,645
27362,1,1,2,28000,0,0,41771,10,53732,41,10,0,25016
27363,0,0,2,36391,3,0,116898,0,47665,20,1,1,23961
27364,1,1,4,28000,0,1,30000,10,3000,38,2,0,4215
27365,0,1,2,95915,36,0,30000,4,14457,27,9,1,4489
27366,1,1,4,85101,0,0,46477,0,43833,29,8,1,9735
27367,0,1,4,28000,9,1,30000,5,47806,27,6,0,12035
27368,0,1,1,136494,36,0,30000,5,40786,29,8,0,29233
27369,0,1,5,108294,0,0,95478,8,80354,20,8,2,974
27370,0,1,2,41828,9,0,30000,6,92778,38,5,2,3631
27371,1,1,3,37929,0,0,296705,5,23279,32,4,1,13842
27372,0,1,2,200000,0,1,30000,6,4216,31,10,1,4025
27373,0,1,4,119003,24,0,133160,8,16567,22,7,1,4153
27374,0,1,4,28000,24,0,228428,10,65207,27,6,1,300
27375,0,0,4,39026,0,0,86667,1,70500,37,2,0,25376
27376,1,1,4,45789,0,2,153524,3,36507,31,9,0,27397
27377,0,1,4,120699,6,0,30000,0,39142,27,1,0,15236
27378,0,1,3,28000,0,0,104248,6,40616,29,7,0,32187
27379,1,1,4,85684,12,0,124166,7,36023,36,10,0,3876
27380,1,1,4,45739,3,0,57792,7,17587,34,7,1,8080
27381,1,1,3,42539,3,0,30000,0,3000,33,2,0,2822
27382,1,1,4,110637,0,0,30000,0,38318,36,3,1,4789
27383,1,1,5,45463,0,0,30000,0,15339,35,6,0,413
27384,1,1,4,68155,0,0,90715,10,36245,39,8,1,22753
27385,0,1,4,28000,0,1,47004,1,29372,32,5,0,2805
27386,1,1,3,56664,6,0,30000,0,50204,38,10,0,3983
27387,1,1,3,35214,18,0,124281,9,36183,27,5,0,10691
27388,1,1,4,134139,18,0,94376,0,48216,37,8,1,5892
27389,0,1,4,61983,9,0,194483,4,3000,40,10,2,20062
27390,0,0,4,28000,6,0,30000,5,11400,25,2,0,12308
27391,0,1,1,156637,6,1,30000,1,3000,22,5,0,203
27392,1,1,1,37193,24,0,120989,6,28637,37,10,0,26881
27393,0,0,2,81699,36,1,88135,4,72688,28,9,0,15999
27394,1,1,3,118317,6,0,144464,7,42947,31,2,1,4982
27395,1,1,4,45366,9,0,52837,4,63711,28,9,0,1671
27396,0,1,4,30732,3,0,87693,4,67568,21,1,0,22986
27397,1,1,4,34921,18,0,143035,0,34641,38,9,0,6435
27398,0,1,4,86083,9,0,175593,6,14245,37,5,0,3024
27399,0,1,5,28000,0,0,30000,4,27891,24,2,1,212
27400,0,0,5,48942,0,0,85856,3,9757,29,4,0,6790
27401,0,0,3,41991,3,1,96743,0,17174,24,2,1,17776
27402,0,0,4,28000,3,0,166893,0,26731,35,10,0,7715
27403,0,1,5,65931,0,1,37060,3,15894,27,8,0,1335
27404,1,1,4,114306,6,2,30000,3,3000,27,6,1,2202
27405,1,1,3,82919,0,0,164562,3,15072,33,7,1,10883
27406,0,1,4,28000,9,0,106583,9,3000,25,9,2,6555
27407,1,1,3,28000,24,0,115513,0,3000,41,9,2,14497
27408,1,1,4,104822,24,0,155176,0,41329,20,10,0,2066
27409,1,0,4,137131,6,0,58651,5,28398,34,5,1,7424
27410,1,1,4,95626,0,0,90706,0,3000,40,2,0,5044
27411,0,1,4,69085,3,0,55078,6,3000,34,6,0,609
27412,0,1,1,56119,48,1,183025,4,40763,31,7,0,5098
27413,1,1,4,110616,3,0,30000,0,27933,31,1,1,5809
27414,1,0,4,116052,18,1,55736,2,21903,29,9,2,589
27415,0,0,4,126381,0,1,30000,5,28699,31,2,0,17748
27416,1,1,1,28000,48,0,64070,8,25193,33,7,2,3322
27417,0,1,3,36656,12,0,253069,7,26139,35,8,0,2417
27418,0,1,1,28000,18,1,111030,9,3000,24,7,0,4606
27419,0,0,3,129117,0,0,30000,2,12668,33,5,0,331
27420,0,1,4,28000,3,0,30000,3,55546,36,10,1,21152
27421,1,1,4,48219,0,0,133441,3,5840,25,5,0,17766
27422,1,0,3,28000,24,0,30000,10,3000,32,1,0,9760
27423,1,0,3,43912,36,1,41770,2,32176,39,7,0,964
27424,1,1,3,106386,3,0,30000,10,88110,35,2,0,40000
27425,0,0,3,76789,12,0,108722,2,20691,23,4,1,40000
27426,0,0,4,83374,24,1,30000,0,28624,23,10,0,3297
27427,0,1,4,28000,9,1,30000,5,77948,32,9,0,500
27428,1,0,4,28000,12,0,30000,2,27042,23,10,0,1191
27429,0,0,4,44494,12,0,63944,3,16573,24,9,0,11244
27430,0,1,4,98437,0,0,38364,7,32243,34,6,2,1500
27431,1,1,4,28000,24,0,99510,3,47364,44,8,0,12157
27432,1,1,3,28000,6,0,59105,10,29192,36,10,0,192
27433,0,1,2,46690,18,0,98311,5,51841,37,3,0,2373
27434,1,1,4,28000,24,0,69131,6,38191,25,7,0,3189
27435,0,0,1,58715,3,0,30000,5,3000,22,10,1,1088
27436,0,1,4,28000,36,0,108811,7,83661,31,1,0,6227
27437,1,1,3,79389,0,0,110298,2,22271,24,2,0,1669
27438,1,0,4,49791,0,0,127972,0,3000,23,8,0,8815
27439,0,1,3,113592,0,0,30000,5,23618,37,7,0,4524
27440,1,1,3,107592,48,0,181146,7,15617,27,9,1,3869
27441,1,1,1,99514,0,0,30000,4,76697,43,5,0,8174
27442,1,1,4,119358,48,0,87212,2,9357,39,8,0,653
27443,0,1,4,41716,18,1,84536,7,23855,36,9,1,25305
27444,1,1,5,96002,0,0,71526,10,24477,27,1,1,8859
27445,0,1,4,59268,3,0,30000,7,3000,32,3,0,1186
27446,0,0,4,112342,0,0,65816,1,27444,20,3,0,4795
27447,0,1,4,28000,6,0,58717,0,3000,37,6,1,32012
27448,1,1,4,28000,9,0,123299,8,3000,36,2,1,5101
27449,1,0,3,108335,3,0,33367,0,28161,44,4,1,22359
27450,0,1,1,38989,0,0,115303,5,30645,22,9,2,2120
27451,0,0,3,125441,0,0,30000,8,28150,24,1,0,1083
27452,1,0,4,48159,3,0,30000,7,44460,29,5,0,6854
27453,1,1,5,28000,0,0,30000,7,24106,40,1,0,3485
27454,1,0,2,28000,3,1,105759,6,3000,21,2,1,2222
27455,1,1,3,28000,3,0,88661,6,73886,26,1,0,3545
27456,0,1,4,46210,3,1,153845,4,39468,26,5,2,10673
27457,1,1,4,44984,12,0,30000,4,67050,30,8,1,7805
27458,0,1,2,114624,9,0,30000,9,3000,31,3,1,646
27459,1,0,4,61302,9,0,107936,6,23746,34,8,0,10257
27460,1,1,4,31737,0,0,191562,0,3000,34,3,0,1820
27461,0,1,4,91699,0,0,46974,4,38420,39,3,1,3112
27462,0,1,3,104833,12,0,166835,5,40645,35,2,2,12826
27463,1,1,1,28000,6,0,79435,6,52620,37,7,1,2545
27464,0,0,4,28000,3,0,30000,10,21848,31,6,0,3132
27465,1,1,4,37866,48,0,30000,3,3000,27,4,0,4518
27466,0,0,4,48613,0,0,32012,0,13881,32,2,0,11731
27467,0,0,1,136784,18,0,124020,4,25642,23,6,1,5066
27468,1,1,2,97610,6,0,89515,10,6251,31,7,1,4235
27469,0,1,4,28000,48,0,123716,7,19642,26,8,0,16404
27470,1,1,1,35232,3,2,74376,1,44817,25,6,2,6754
27471,1,1,4,28000,3,0,30000,6,66879,25,9,2,3812
27472,1,0,4,28000,3,0,39706,5,64486,40,10,0,8079
27473,0,1,5,57091,6,0,30000,0,45885,26,2,1,12204
27474,1,1,4,28000,6,0,30000,0,72153,38,7,3,675
27475,0,1,4,119011,24,0,30000,0,32691,29,8,0,4233
27476,1,1,1,28000,36,0,53206,10,3000,30,10,0,274
27477,0,1,3,29987,12,0,30000,6,12931,23,1,0,17250
27478,1,0,1,75405,3,0,36587,10,5440,23,3,1,1238
27479,1,1,1,38774,3,0,49629,1,4827,38,10,0,96
27480,1,1,2,28000,9,0,30000,0,59103,39,6,0,148
27481,1,1,4,62622,0,0,30000,3,3000,32,2,0,3649
27482,0,1,5,35018,36,1,74403,10,10265,34,2,1,9980
27483,1,1,4,28000,3,0,30000,9,66209,32,1,0,12870
27484,1,1,1,65676,0,0,139195,10,52656,38,3,1,15217
27485,1,1,4,28000,3,0,47429,2,21692,25,1,0,13280
27486,1,1,5,82766,0,1,170023,0,36344,33,4,0,7669
27487,0,1,4,40932,12,0,115398,2,16988,37,9,1,32484
27488,0,1,5,28000,0,1,69909,2,36636,21,9,0,9910
27489,1,0,3,49163,24,0,36996,2,24121,23,9,0,4054
27490,1,0,4,121595,0,0,166483,3,3000,36,8,0,10989
27491,1,1,1,29939,0,0,148163,1,49715,22,6,0,3099
27492,0,1,5,53187,0,0,59306,3,3000,32,6,0,4271
27493,1,1,4,76267,18,0,38178,0,5678,46,6,0,4408
27494,0,0,4,31282,9,0,30000,3,3000,41,9,0,9472
27495,0,1,2,96862,18,0,53065,3,3000,34,5,1,5617
27496,0,1,2,45481,24,0,180835,0,3000,28,1,2,5058
27497,0,0,3,36962,0,0,30000,10,16666,28,4,0,9640
27498,1,1,4,28000,24,0,36971,4,29699,25,1,2,18108
27499,1,1,4,162148,9,0,106187,0,3000,40,8,2,12692
27500,1,1,1,28000,48,0,139112,2,74810,38,1,0,10089
27501,0,1,1,132358,24,0,144405,8,3000,32,2,1,16410
27502,1,1,4,70346,0,0,30000,9,4406,36,7,0,15472
27503,0,0,2,28000,6,0,122542,3,3000,20,6,0,55
27504,0,1,3,80919,6,0,30000,7,3000,41,6,0,4309
27505,0,1,3,28000,6,0,133152,1,3000,30,9,0,392
27506,1,1,4,111798,0,0,73439,4,3000,26,9,1,22778
27507,0,1,3,28000,12,0,73606,10,42417,39,5,0,1005
27508,0,1,3,152322,0,0,116150,3,3000,36,6,0,9224
27509,1,1,5,41494,18,0,75248,3,3000,33,2,1,2910
27510,1,0,4,37784,0,1,34429,0,34983,32,7,0,22404
27511,0,1,3,35633,3,0,63943,6,24210,30,10,1,15413
27512,0,1,3,117416,9,0,98245,3,18355,30,1,0,12749
27513,1,0,4,28000,36,0,30000,2,34995,26,6,1,11284
27514,1,0,1,55014,9,0,128179,4,53351,33,5,0,1202
27515,1,0,4,94732,6,2,121872,8,30452,40,9,1,11181
27516,0,1,2,28000,3,0,101074,10,3000,36,5,1,3213
27517,1,1,4,65161,0,0,159465,7,3000,27,9,0,2038
27518,0,0,2,28000,3,0,71086,3,41281,26,3,1,4396
27519,1,1,4,72639,0,0,54130,7,24593,24,5,1,2853
27520,0,1,1,28000,6,0,112357,9,20222,38,3,0,190
27521,0,1,4,121576,0,1,34737,8,57354,39,9,1,16542
27522,0,0,3,41825,9,0,38042,10,55825,27,2,0,1766
27523,1,1,5,102219,3,0,66805,10,11151,40,4,1,18040
27524,0,0,4,107135,0,0,143015,8,11320,23,10,0,8270
27525,1,1,4,28000,6,0,40941,5,15290,38,9,0,15841
27526,0,1,3,28000,9,0,55721,6,68507,23,3,2,1423
27527,0,1,4,28000,6,0,30000,1,78101,33,9,1,3557
27528,0,0,4,46553,12,0,30000,6,36570,38,10,1,13514
27529,0,1,1,28000,18,0,82932,5,23974,31,6,2,5285
27530,0,1,3,155413,0,0,163869,3,6889,41,1,2,24671
27531,1,1,1,46644,0,0,47672,1,57231,20,10,0,14492
27532,1,1,2,28000,48,0,55627,9,3000,29,5,1,22851
27533,0,1,3,70881,0,0,66050,7,3000,30,2,0,4407
27534,1,1,2,28000,0,0,30000,4,51970,37,9,0,648
27535,1,1,3,78887,9,1,30000,8,3000,38,3,0,5787
27536,0,1,4,28000,0,0,129266,1,3000,24,8,1,13893
27537,0,0,4,107250,3,0,150335,1,25483,44,6,0,7318
27538,1,1,1,36806,6,0,70228,7,3000,31,8,0,2118
27539,0,0,4,51596,3,0,30000,4,23291,34,6,2,5898
27540,0,1,4,134983,0,1,96235,10,19390,36,3,2,10266
27541,0,1,3,28000,0,0,30000,2,24962,30,9,0,3161
27542,1,1,4,83533,0,1,104688,2,44763,32,10,1,36532
27543,1,0,3,28000,6,0,30000,7,9118,31,9,1,5816
27544,1,1,4,41653,3,0,30000,5,21456,32,4,1,97
27545,0,1,4,55933,9,0,30000,3,3000,23,1,0,5805
27546,0,0,4,73478,48,0,53827,9,63809,37,1,2,1147
27547,0,1,4,28000,0,1,198997,0,32148,28,3,0,1704
27548,1,0,4,28000,12,0,59183,9,11592,31,10,0,3035
27549,0,1,4,44117,12,0,106582,0,13989,22,2,1,750
27550,1,0,1,28000,18,0,30000,6,17571,21,1,2,12759
27551,0,1,2,91682,0,0,86038,6,100000,34,3,0,4575
27552,0,0,4,60804,3,0,30000,1,39482,38,3,1,8137
27553,1,1,4,28000,0,0,128154,10,55286,26,3,1,4954
27554,0,0,1,91955,18,0,30000,1,55225,41,6,0,13393
27555,1,1,4,50667,0,0,163574,7,60674,34,2,1,3434
27556,1,0,1,28000,36,0,30000,5,50970,27,2,0,466
27557,0,0,3,28000,0,0,180660,10,27024,20,9,0,6369
27558,0,1,2,47215,6,0,132053,8,21557,36,10,1,6760
27559,0,1,4,67633,6,0,179970,4,24056,36,2,0,14212
27560,0,1,4,32224,48,0,86575,4,29586,30,7,1,2309
27561,0,0,5,49283,6,0,30000,8,8219,30,2,1,1601
27562,0,0,3,104885,3,0,54970,6,7375,30,7,1,1915
27563,0,1,4,28000,0,0,128940,10,22301,36,6,1,9304
27564,0,0,5,88524,3,0,40433,10,11161,35,8,1,313
27565,0,1,2,42856,3,0,46005,1,36136,36,2,0,16520
27566,0,1,4,28000,12,0,30000,5,59995,30,5,0,1306
27567,0,0,4,39393,48,0,30000,8,33425,29,10,1,7648
27568,0,0,2,87186,0,0,30000,4,3000,36,4,2,1521
27569,1,1,3,77611,0,1,30000,1,13034,34,6,0,1870
27570,1,1,4,28000,36,0,143025,7,27412,33,6,0,6194
27571,0,0,3,108666,0,1,30000,3,3000,24,10,0,2483
27572,0,1,1,28000,3,0,58932,5,23901,42,3,0,18237
27573,0,1,4,39186,3,0,35369,2,3000,28,8,1,7846
27574,0,1,4,28000,12,0,30000,5,28117,42,5,1,1645
27575,1,0,4,139795,0,1,30000,6,3834,31,9,1,8003
27576,0,1,4,47884,9,0,124141,3,28483,40,5,0,17198
27577,0,1,4,28000,0,1,30000,2,25017,35,10,1,15633
27578,0,0,2,28000,0,1,78889,10,13257,26,7,0,4241
27579,1,1,4,142874,3,0,67232,9,87635,33,10,0,7031
27580,1,1,5,28000,0,0,74970,4,26271,33,5,1,10613
27581,0,1,4,112006,6,0,157816,4,100000,23,10,1,3514
27582,0,0,4,28000,48,0,35624,8,61937,38,2,1,647
27583,0,0,5,28000,0,0,82064,9,58154,34,10,0,1840
27584,0,1,3,55749,48,0,73885,9,3000,23,5,0,1155
27585,1,0,4,28000,9,0,67813,9,3000,25,10,0,1130
27586,1,1,4,102004,24,0,97191,8,48243,30,1,1,582
27587,0,1,2,38706,9,0,135812,2,39492,39,2,1,10988
27588,1,1,1,75548,18,0,118482,2,3000,36,2,0,2348
27589,0,1,2,41131,0,0,148844,2,30216,31,7,0,381
27590,1,0,5,82274,0,0,68980,7,16852,37,8,0,15134
27591,1,1,4,28000,6,0,90670,0,3000,21,9,1,2376
27592,0,1,5,28684,3,0,30000,4,54580,40,9,3,11437
27593,0,0,3,84648,0,0,107486,2,3000,31,9,3,3074
27594,1,0,2,80979,36,0,30000,2,12945,28,6,0,7605
27595,0,0,3,102330,0,0,71026,5,100000,32,4,2,2126
27596,0,1,4,94432,36,0,30000,1,10804,21,3,1,8563
27597,0,1,3,35238,0,1,97728,3,3000,34,9,1,11611
27598,1,0,4,28000,0,0,83914,8,14708,21,8,0,1829
27599,1,1,1,72878,3,1,30000,1,3000,30,1,0,23350
27600,0,1,2,28000,0,0,30000,3,19515,32,1,1,12139
27601,1,1,4,119968,3,0,30000,7,23048,36,6,0,2908
27602,0,1,4,28000,24,0,176183,4,54264,28,2,1,1700
27603,0,0,4,83293,9,0,30000,3,6095,30,2,0,4496
27604,0,0,5,97902,0,0,154651,3,3000,37,3,0,127
27605,0,1,3,28000,36,0,53070,0,33244,41,8,0,19759
27606,1,1,4,79409,6,0,30000,1,29368,44,7,0,6694
27607,1,1,4,28000,9,0,94962,1,7375,40,3,1,10013
27608,1,1,4,122784,0,0,30000,10,21562,38,1,0,4324
27609,1,1,1,28000,0,0,106649,1,74816,44,4,3,1385
27610,0,1,4,69078,0,0,81200,10,19121,32,4,0,1974
27611,0,1,4,28000,6,1,171833,4,3000,34,8,1,22063
27612,0,1,4,111970,24,0,30000,10,19414,40,5,0,6015
27613,1,1,4,116481,0,0,228957,0,51840,36,9,0,7600
27614,0,1,4,85242,3,0,178783,10,12282,33,5,2,16809
27615,0,1,3,28000,36,0,83864,8,29945,30,8,1,2431
27616,1,1,1,64361,0,0,30000,2,44358,32,2,0,1697
27617,1,1,4,49582,12,0,190568,7,3000,32,5,1,1708
27618,0,1,4,48444,3,0,77408,1,61183,23,3,0,4575
27619,0,1,5,85807,36,0,80895,5,59580,22,7,0,2444
27620,0,1,4,28000,24,0,30000,4,75704,33,2,2,20724
27621,1,1,4,79098,0,0,30000,8,3000,39,3,1,6021
27622,1,1,4,47356,3,0,83362,10,84015,35,1,1,6281
27623,1,1,4,113838,24,0,133355,5,3000,43,5,0,6625
27624,1,1,5,83391,12,0,161155,8,33264,32,10,0,6409
27625,1,0,3,63585,3,0,121221,0,67165,37,4,0,545
27626,1,1,4,118522,12,0,207949,5,10863,33,2,1,403
27627,1,1,4,34270,0,0,44902,6,96914,23,10,1,10176
27628,1,0,4,28000,24,1,118100,2,3000,40,7,0,8064
27629,1,1,4,28000,0,0,30000,10,14468,34,10,0,9141
27630,1,0,4,28000,24,0,30000,4,23949,31,7,0,918
27631,0,1,4,151828,9,0,65621,1,3000,35,2,0,8740
27632,1,1,4,82322,3,0,149302,5,34525,21,2,0,8814
27633,1,1,4,73190,3,0,45643,10,22965,21,2,0,2284
27634,0,1,4,118273,18,0,30000,4,59851,30,6,2,489
27635,0,1,1,82463,0,0,158230,10,3000,38,6,1,5040
27636,0,0,5,28000,3,0,30000,4,19411,40,2,0,8245
27637,0,0,1,101621,3,0,113870,5,31980,31,9,1,3820
27638,1,1,5,28000,6,0,30000,4,43362,40,1,1,3908
27639,1,0,1,28000,3,0,73660,7,11575,27,9,0,3840
27640,1,1,4,28000,0,0,179201,0,53400,37,1,1,4502
27641,0,1,4,67717,36,0,152770,5,15068,31,3,2,1750
27642,1,1,4,58710,3,0,109420,9,35906,28,8,1,5785
27643,1,0,5,28000,0,0,30000,0,12034,36,2,0,2266
27644,1,1,4,40619,48,0,61264,8,7978,31,2,2,1470
27645,1,1,5,67722,3,0,160968,0,9337,32,2,0,373
27646,1,1,4,40746,9,2,68957,0,63084,40,5,1,10087
27647,0,1,4,59106,6,0,30000,9,3000,35,6,1,5510
27648,1,1,4,74237,0,0,30000,5,3198,32,1,2,2224
